abs_latitude,median,lo,hi
0.33,0.7869533095202496,0.7799366987397377,0.7940959231560638
0.7302315436241611,0.7860082466611982,0.7789810972959337,0.7931577147227805
1.1304630872483221,0.7850594166706546,0.7780297949573155,0.7922137870490206
1.5306946308724831,0.784108427646865,0.777077865732698,0.7912794434178565
1.9309261744966442,0.7831546160121409,0.7761496254851697,0.7903256118373081
2.331157718120805,0.782193737848234,0.7752003635200689,0.7893812686483687
2.731389261744966,0.7812304222478453,0.7742405311210564,0.7884174929155288
3.1316208053691272,0.7802672058830766,0.7732758586161985,0.7874678442840081
3.5318523489932883,0.7793033693474699,0.7723108494217871,0.7865163321945653
3.9320838926174493,0.7783346409909169,0.7713386231394652,0.7855569452471067
4.33231543624161,0.7773670479744643,0.7703873227082889,0.7845765794863033
4.732546979865772,0.7763969240999459,0.7694038308358434,0.7836235700254074
5.132778523489932,0.7754115644589734,0.7684155767090102,0.7826526656943439
5.533010067114093,0.7744302327789783,0.7674334942954925,0.7816837274529415
5.933241610738254,0.7734526983082994,0.7664542504308911,0.7807115780727677
6.333473154362416,0.7724726607408509,0.7654835245440884,0.779747091924462
6.7337046979865764,0.771486696532086,0.764464018330069,0.778758318399442
7.133936241610737,0.7704971980689935,0.7634689492345413,0.7777660847925292
7.5341677852348985,0.7695075935201796,0.7624895994324168,0.7767765382377843
7.93439932885906,0.7685077059594645,0.7614930261302744,0.7757803556544939
8.33463087248322,0.7675024702993657,0.7604840009699884,0.7747776301181926
8.734862416107381,0.7665003561960481,0.7594401128177477,0.7738084960670151
9.135093959731543,0.765508729632368,0.758406675270441,0.7728271998830266
9.535325503355704,0.7645004001785852,0.757375573878789,0.7718387736223443
9.935557046979865,0.7634767643032374,0.7563472228885145,0.7708331776260374
10.335788590604025,0.7624683317858749,0.7553079230577932,0.769826470026766
10.736020134228186,0.7614447708620021,0.754274343903905,0.7688191004987335
11.136251677852348,0.7604186947311903,0.7532431616939663,0.767830291692971
11.536483221476509,0.7593906471644076,0.7522009854267442,0.7667920927137055
11.93671476510067,0.7583648164986925,0.7511520785054875,0.765785564099416
12.336946308724832,0.7573339591520551,0.7501078821178845,0.7647819373026336
12.737177852348992,0.7562982812974565,0.7490651657932955,0.7637858431833383
13.137409395973153,0.7552617775505737,0.7480270988382207,0.7627483935375649
13.537640939597313,0.7542195921085798,0.7469494351821727,0.7617113618517288
13.937872483221474,0.7531703854340368,0.7458936379528064,0.760691658794793
14.338104026845636,0.7521218875946034,0.7448276156354015,0.7596863487279275
14.738335570469797,0.7510722721026093,0.7437729499039154,0.7586649716011414
15.138567114093957,0.7500197856343231,0.7427086678945162,0.7576308955985913
15.53879865771812,0.7489669720743666,0.7416412950975217,0.7565987231837427
15.93903020134228,0.7479015130829394,0.7405544907077765,0.7555332541989318
16.33926174496644,0.7468464916097959,0.7394653240999283,0.754505335449017
16.7394932885906,0.7457800405109245,0.738385540270693,0.7534289240981584
17.13972483221476,0.7447077870930305,0.7373052448334113,0.7523926962270935
17.539956375838923,0.7436389198322879,0.7362130827292018,0.7513296386273818
17.940187919463085,0.7425595745180231,0.7351144657536927,0.7502716667278259
18.340419463087244,0.7414823425504411,0.7340102732224991,0.749199892303995
18.740651006711406,0.7404067962434586,0.732926370166189,0.7481361592376938
19.140882550335565,0.7393277329266909,0.7318122530173764,0.7470532053555943
19.541114093959727,0.7382363816795842,0.730692518450018,0.7460021789716506
19.94134563758389,0.7371427666418884,0.7295643636306588,0.74493721457742
20.34157718120805,0.7360461559439451,0.7284337040904384,0.7438793563601506
20.74180872483221,0.7349551463610171,0.7273154991168823,0.7428011856774392
21.14204026845637,0.7338594618037305,0.726183871643798,0.7417125874920127
21.542271812080532,0.7327601327017588,0.7250655963093955,0.7406577203577994
21.942503355704694,0.7316570979684154,0.7239305982881646,0.7395930396966471
22.342734899328853,0.7305492619477395,0.7227900554304707,0.7385402252820941
22.742966442953016,0.7294453616464025,0.7216431019609307,0.7374792107218842
23.143197986577178,0.7283322112884132,0.7204815194724206,0.7363846883952987
23.543429530201337,0.7272053652997119,0.7193367689835741,0.7352763788637038
23.9436610738255,0.7260760464873244,0.7181856386995782,0.7342116716530357
24.34389261744966,0.7249596131909559,0.717032421055989,0.7330982067118356
24.74412416107382,0.7238342556627652,0.7158852942071855,0.7320071676067763
25.144355704697983,0.7227083343146709,0.714731392205866,0.7309222935184636
25.54458724832214,0.7215806882812458,0.713576996606896,0.7298307549872657
25.944818791946304,0.7204528253485163,0.7124467052329436,0.7287366283771741
26.345050335570466,0.7193060919993306,0.7112590744836624,0.727662126040613
26.745281879194625,0.7181721008200415,0.7101084808326046,0.7265898970442329
27.145513422818787,0.7170244500637439,0.7089395413568714,0.7254951020237036
27.545744966442946,0.7158871944149096,0.7077821152586925,0.72443527229914
27.94597651006711,0.714737815987786,0.7065813697896193,0.7233108631857907
28.34620805369127,0.7135947260698103,0.7054004212437714,0.7222028299334292
28.74643959731543,0.7124425310148126,0.7042075398425127,0.7210914619541204
29.146671140939592,0.7112935803881402,0.7030399578993065,0.7199678901090492
29.546902684563754,0.7101384219645008,0.7018476873973136,0.7188736914364426
29.947134228187913,0.7089817820237991,0.7006631948657381,0.7177543275409445
30.347365771812076,0.7078112867493044,0.6994678713066459,0.7166391054236835
30.747597315436238,0.7066405510586569,0.6982644689810971,0.7155081470249679
31.147828859060397,0.7054778467285581,0.6970240961650458,0.7143848965340078
31.54806040268456,0.7043184533610345,0.6958170537408862,0.7132363857363859
31.948291946308718,0.7031570389197743,0.6945960430983763,0.7121150803514232
32.34852348993288,0.7019889437204381,0.6933896922388306,0.7109795382801581
32.74875503355704,0.7008087583428193,0.6921671458418266,0.7098611082812849
33.148986577181205,0.6996359798928234,0.690952288551849,0.7087043036142373
33.549218120805364,0.6984686876848897,0.6897169991922427,0.7075783889702242
33.94944966442952,0.6972769636201042,0.6884629624691975,0.7064399595394193
34.34968120805369,0.6960906167613299,0.6872178251228224,0.7053034347682114
34.74991275167785,0.694896121867312,0.6859611634505373,0.7041345955270855
35.150144295302006,0.6936985922845176,0.684732103444897,0.7029995934097283
35.55037583892617,0.6925029702564878,0.683496679479042,0.7018574237266288
35.95060738255033,0.6913184372949226,0.6822605565563665,0.7006805506157655
36.35083892617449,0.6901070098238196,0.6810293060298447,0.6995369468124519
36.75107046979865,0.6889061454253579,0.6797614581448298,0.6983895503773682
37.151302013422814,0.6876976673200557,0.6785362742437401,0.6972451381890227
37.55153355704697,0.6864909068556206,0.6772873492146577,0.6961153167516781
37.95176510067113,0.6852756936822086,0.6760030461229263,0.6949483883003809
38.3519966442953,0.6840645912614758,0.674704836462986,0.6938066920261294
38.75222818791946,0.6828444944913135,0.6734164413447389,0.6926608329795255
39.152459731543615,0.6816255865941375,0.6721611329880203,0.691490432473969
39.55269127516778,0.6804002590053934,0.6708778916645832,0.6903116456216383
39.95292281879194,0.6791834804395902,0.6695912144903374,0.689176513397462
40.3531543624161,0.6779542594953567,0.6683426524505507,0.6880293249321308
40.753385906040265,0.6767329224657196,0.6670767932748214,0.6868380682991783
41.153617449664424,0.6755029262996427,0.6657694954301882,0.6856532627216807
41.55384899328858,0.6742728441344749,0.6644775709348223,0.6844713240893029
41.95408053691274,0.6730382681802356,0.6631947352793791,0.6833290629875229
42.35431208053691,0.6718041015629812,0.6618754704227665,0.6821822476680415
42.754543624161066,0.6705701692839775,0.660585983570455,0.6810008792374725
43.154775167785225,0.6693316563092733,0.6592899189001892,0.6798360111339931
43.55500671140939,0.6680743775575348,0.6579730611534657,0.6786328737596125
43.95523825503355,0.6668302700529154,0.6566628170135008,0.6774721131368593
44.35546979865771,0.6655666110802523,0.6553281327190819,0.6762870541222877
44.755701342281874,0.6643152561311949,0.653997360597233,0.6751196969673514
45.15593288590603,0.6630631005797345,0.6526828372032565,0.6739327684688318
45.55616442953019,0.6617975038934933,0.6513511257804769,0.6727344703556805
45.95639597315436,0.6605319111874639,0.6500119603438325,0.6715458136628714
46.35662751677852,0.6592566333720478,0.6486859948574024,0.6703429114927129
46.756859060402675,0.6579845487892559,0.6473446395874728,0.6691556527947204
47.15709060402684,0.6567192723660364,0.6460345715475468,0.6679479100469059
47.557322147651,0.655454233964153,0.6446814817499941,0.6667580382931844
47.95755369127516,0.6541955692355077,0.6433153405643677,0.6655555556624887
48.357785234899325,0.6529160381526898,0.6419654593158727,0.6643571804087727
48.75801677852348,0.6516380239519108,0.6406062639547149,0.6631463217314046
49.15824832214764,0.6503636272339959,0.6392460464660163,0.6619338127780593
49.5584798657718,0.6490780140433201,0.6378895197481937,0.6607636796554077
49.95871140939597,0.6477943914353828,0.6365498128951902,0.659544016466462
50.358942953020126,0.6465232192499852,0.6351909878989536,0.658341120627094
50.759174496644285,0.6452295135973485,0.6338294712487091,0.6571060690779138
51.15940604026845,0.6439500340040132,0.6324730438967748,0.6558878675331303
51.55963758389261,0.6426536577961319,0.6311223249329719,0.6546785918192154
51.95986912751677,0.6413549395434959,0.6297659869524382,0.6534670881758181
52.360100671140934,0.6400568947361143,0.6284255940672512,0.6522609672395075
52.76033221476509,0.6387596607290023,0.6270578714798467,0.6510675380907639
53.16056375838925,0.637461708723202,0.6256977345833404,0.6498573897319557
53.56079530201342,0.6361656928831511,0.6243190187781531,0.648652475243673
53.961026845637576,0.634862751356049,0.6229470047291646,0.6474283593522647
54.361258389261735,0.6335570031363191,0.6215765775878412,0.6461831042204133
54.761489932885894,0.6322489284937933,0.6202102330524756,0.6449292506733034
55.16172147651006,0.6309339314687341,0.6188377297578682,0.6437259069771342
55.56195302013422,0.6296144099240172,0.6174640633789183,0.6424861846259281
55.96218456375838,0.6283043140056671,0.6161136778442001,0.6412730501076889
56.36241610738254,0.6269899438346049,0.6147391563788238,0.6400445440082901
56.7626476510067,0.6256599559581909,0.6133524740708814,0.6388245085695029
57.16287919463086,0.6243364779387214,0.6119343456311324,0.6375852340366907
57.56311073825503,0.6230167106056812,0.6105275604788215,0.6363425781525284
57.963342281879186,0.6216923006828086,0.6091124553802543,0.6350950429024801
58.363573825503344,0.620369410453776,0.6077129583166845,0.6338664301042233
58.76380536912751,0.6190534018157403,0.6063203043384832,0.6326445905215596
59.16403691275167,0.6177259597722495,0.6049214746174394,0.6314041873349612
59.56426845637583,0.6163936007673305,0.6035385161164529,0.6301537841453956
59.96449999999999,0.6150567436328134,0.602129166148549,0.6289160665391168
